age,education,education-num,race,income
29, Some-college, 10, White, <=50K
21, Some-college, 10, Black, <=50K
42, 10th, 6, Other, >50K
74, Prof-school, 15, White, >50K
50, Some-college, 10, White, <=50K
65, HS-grad, 9, White, <=50K
64, HS-grad, 9, White, <=50K
44, 11th, 7, Black, <=50K
34, Assoc-voc, 11, White, >50K
17, 10th, 6, White, <=50K
17, 10th, 6, White, <=50K
43, Some-college, 10, White, <=50K
32, Assoc-acdm, 12, White, <=50K
54, Bachelors, 13, White, >50K
20, Some-college, 10, White, <=50K
23, Some-college, 10, White, <=50K
34, HS-grad, 9, White, <=50K
30, Some-college, 10, White, <=50K
32, 7th-8th, 4, White, <=50K
40, Bachelors, 13, White, >50K
28, Some-college, 10, Black, <=50K
44, HS-grad, 9, White, >50K
29, Assoc-voc, 11, White, >50K
28, Doctorate, 16, White, <=50K
37, Some-college, 10, White, <=50K
56, Some-college, 10, White, <=50K
27, Bachelors, 13, White, <=50K
34, HS-grad, 9, White, <=50K
37, HS-grad, 9, White, <=50K
66, Bachelors, 13, White, >50K
19, HS-grad, 9, White, <=50K
60, Assoc-voc, 11, White, <=50K
54, Some-college, 10, White, <=50K
47, HS-grad, 9, White, >50K
47, Some-college, 10, White, >50K
48, Assoc-voc, 11, White, <=50K
57, HS-grad, 9, White, <=50K
50, Some-college, 10, White, >50K
62, 9th, 5, Black, <=50K
45, Some-college, 10, White, <=50K
55, HS-grad, 9, White, <=50K
62, HS-grad, 9, White, <=50K
25, 10th, 6, White, <=50K
49, 11th, 7, White, <=50K
32, Some-college, 10, Black, <=50K
25, HS-grad, 9, Amer-Indian-Eskimo, <=50K
39, Some-college, 10, White, <=50K
27, Some-college, 10, White, <=50K
43, HS-grad, 9, Black, >50K
30, HS-grad, 9, Asian-Pac-Islander, <=50K
21, Some-college, 10, White, <=50K
33, Prof-school, 15, White, >50K
33, Some-college, 10, White, <=50K
33, 11th, 7, Black, <=50K
70, 7th-8th, 4, White, <=50K
25, Some-college, 10, Black, <=50K
17, 11th, 7, White, <=50K
20, Some-college, 10, White, <=50K
19, Some-college, 10, Black, <=50K
71, Some-college, 10, White, >50K
31, Assoc-acdm, 12, White, <=50K
26, Bachelors, 13, White, <=50K
52, Masters, 14, White, <=50K
26, Bachelors, 13, White, <=50K
38, HS-grad, 9, White, <=50K
25, Some-college, 10, White, <=50K
22, Bachelors, 13, White, <=50K
48, Some-college, 10, White, >50K
53, HS-grad, 9, White, >50K
30, Assoc-acdm, 12, White, <=50K
44, Some-college, 10, White, >50K
32, Bachelors, 13, Asian-Pac-Islander, >50K
59, 11th, 7, White, <=50K
49, Some-college, 10, Black, <=50K
65, HS-grad, 9, Amer-Indian-Eskimo, <=50K
31, HS-grad, 9, White, >50K
53, 5th-6th, 3, Other, >50K
44, 9th, 5, White, <=50K
36, Bachelors, 13, Asian-Pac-Islander, >50K
36, HS-grad, 9, White, <=50K
37, 9th, 5, White, >50K
63, Bachelors, 13, White, >50K
67, HS-grad, 9, White, >50K
29, Bachelors, 13, Black, <=50K
52, HS-grad, 9, White, <=50K
37, HS-grad, 9, White, <=50K
21, Some-college, 10, White, <=50K
36, Some-college, 10, Black, <=50K
24, HS-grad, 9, Black, <=50K
31, HS-grad, 9, Black, <=50K
54, HS-grad, 9, White, <=50K
44, Bachelors, 13, White, <=50K
18, Some-college, 10, Other, <=50K
41, HS-grad, 9, White, <=50K
37, Masters, 14, White, <=50K
30, HS-grad, 9, Black, <=50K
26, Bachelors, 13, Asian-Pac-Islander, <=50K
68, Doctorate, 16, White, <=50K
31, Some-college, 10, White, <=50K
48, HS-grad, 9, White, <=50K
80, HS-grad, 9, White, <=50K
26, Some-college, 10, Black, <=50K
63, 9th, 5, White, <=50K
19, Some-college, 10, White, <=50K
30, Some-college, 10, White, <=50K
42, HS-grad, 9, White, <=50K
64, Assoc-acdm, 12, Asian-Pac-Islander, >50K
32, Bachelors, 13, White, <=50K
50, HS-grad, 9, White, <=50K
73, HS-grad, 9, Asian-Pac-Islander, <=50K
32, Bachelors, 13, Black, <=50K
53, Some-college, 10, White, >50K
58, Bachelors, 13, White, <=50K
37, Some-college, 10, White, >50K
24, Some-college, 10, White, <=50K
53, Bachelors, 13, White, >50K
23, Some-college, 10, Other, <=50K
42, Assoc-acdm, 12, White, <=50K
30, HS-grad, 9, White, <=50K
38, Bachelors, 13, White, <=50K
28, HS-grad, 9, White, <=50K
19, 12th, 8, White, <=50K
45, HS-grad, 9, Black, <=50K
26, Bachelors, 13, White, <=50K
33, 9th, 5, White, <=50K
29, HS-grad, 9, White, <=50K
54, Masters, 14, White, >50K
23, Some-college, 10, White, <=50K
43, HS-grad, 9, White, >50K
37, 9th, 5, White, <=50K
31, 7th-8th, 4, White, <=50K
56, 12th, 8, White, <=50K
25, 11th, 7, White, <=50K
17, 11th, 7, Black, <=50K
37, HS-grad, 9, White, <=50K
60, Assoc-voc, 11, White, <=50K
59, Bachelors, 13, White, <=50K
59, HS-grad, 9, White, >50K
46, Prof-school, 15, White, >50K
28, HS-grad, 9, White, <=50K
33, HS-grad, 9, White, <=50K
24, HS-grad, 9, White, <=50K
29, HS-grad, 9, White, >50K
33, Assoc-voc, 11, White, <=50K
29, HS-grad, 9, White, <=50K
23, Some-college, 10, White, <=50K
20, Some-college, 10, White, <=50K
60, HS-grad, 9, White, <=50K
44, 10th, 6, Other, <=50K
18, HS-grad, 9, White, <=50K
52, 12th, 8, Black, <=50K
31, HS-grad, 9, White, <=50K
30, Bachelors, 13, White, >50K
33, HS-grad, 9, White, <=50K
20, Some-college, 10, White, <=50K
27, Bachelors, 13, Black, >50K
33, Assoc-voc, 11, Black, <=50K
25, HS-grad, 9, Black, <=50K
63, HS-grad, 9, White, <=50K
63, Some-college, 10, White, <=50K
43, HS-grad, 9, White, <=50K
58, 11th, 7, White, <=50K
70, Assoc-voc, 11, White, <=50K
35, Assoc-voc, 11, White, >50K
42, Some-college, 10, White, >50K
20, Some-college, 10, White, <=50K
35, HS-grad, 9, White, <=50K
62, 9th, 5, White, <=50K
41, HS-grad, 9, White, <=50K
43, Bachelors, 13, White, <=50K
19, 12th, 8, White, <=50K
46, HS-grad, 9, White, <=50K
47, Bachelors, 13, White, >50K
36, Bachelors, 13, White, >50K
45, Assoc-acdm, 12, Black, <=50K
48, 10th, 6, White, <=50K
29, Assoc-acdm, 12, Asian-Pac-Islander, <=50K
48, Bachelors, 13, White, >50K
36, HS-grad, 9, Black, <=50K
58, 11th, 7, White, <=50K
43, HS-grad, 9, Black, <=50K
59, Bachelors, 13, White, <=50K
42, Bachelors, 13, White, <=50K
33, Assoc-voc, 11, White, >50K
23, Some-college, 10, White, <=50K
21, Some-college, 10, White, <=50K
48, 5th-6th, 3, Other, <=50K
32, HS-grad, 9, White, <=50K
31, Some-college, 10, White, >50K
66, Masters, 14, White, <=50K
23, Bachelors, 13, White, <=50K
52, Some-college, 10, White, >50K
17, 11th, 7, White, <=50K
35, Some-college, 10, White, >50K
39, Doctorate, 16, White, >50K
21, Some-college, 10, White, <=50K
24, Some-college, 10, White, <=50K
45, HS-grad, 9, Asian-Pac-Islander, >50K
25, HS-grad, 9, White, <=50K
29, Bachelors, 13, Black, <=50K
56, Bachelors, 13, White, >50K
34, HS-grad, 9, White, <=50K
64, HS-grad, 9, White, >50K
27, HS-grad, 9, White, <=50K
47, HS-grad, 9, White, <=50K
36, Bachelors, 13, White, >50K
44, HS-grad, 9, White, <=50K
31, HS-grad, 9, Black, <=50K
23, HS-grad, 9, White, <=50K
45, Some-college, 10, White, >50K
31, HS-grad, 9, White, <=50K
45, 10th, 6, White, <=50K
42, HS-grad, 9, Black, <=50K
33, Assoc-acdm, 12, White, >50K
33, Masters, 14, White, <=50K
30, Some-college, 10, White, >50K
25, Some-college, 10, White, <=50K
33, Masters, 14, White, <=50K
70, Masters, 14, White, >50K
22, 9th, 5, White, <=50K
30, Bachelors, 13, White, >50K
46, Assoc-acdm, 12, White, >50K
43, 12th, 8, White, <=50K
37, 7th-8th, 4, White, <=50K
59, Some-college, 10, White, >50K
51, HS-grad, 9, White, <=50K
47, Bachelors, 13, Asian-Pac-Islander, <=50K
36, Some-college, 10, White, <=50K
73, 5th-6th, 3, White, <=50K
32, Masters, 14, White, <=50K
34, HS-grad, 9, White, <=50K
51, HS-grad, 9, Amer-Indian-Eskimo, <=50K
20, HS-grad, 9, White, <=50K
57, Some-college, 10, Other, <=50K
19, Some-college, 10, White, <=50K
45, 12th, 8, White, >50K
55, 10th, 6, White, <=50K
60, Some-college, 10, Amer-Indian-Eskimo, <=50K
19, HS-grad, 9, White, <=50K
35, HS-grad, 9, White, <=50K
20, HS-grad, 9, White, <=50K
34, Bachelors, 13, Black, <=50K
26, Prof-school, 15, White, >50K
73, Some-college, 10, White, <=50K
27, Masters, 14, White, <=50K
37, Assoc-voc, 11, White, <=50K
73, HS-grad, 9, White, <=50K
46, Assoc-voc, 11, White, >50K
36, HS-grad, 9, White, <=50K
54, HS-grad, 9, White, >50K
49, 11th, 7, White, <=50K
68, HS-grad, 9, White, <=50K
34, Bachelors, 13, White, <=50K
30, Assoc-voc, 11, Black, <=50K
28, Bachelors, 13, White, <=50K
28, 11th, 7, White, >50K
25, Some-college, 10, White, <=50K
26, Some-college, 10, Asian-Pac-Islander, <=50K
40, Some-college, 10, White, >50K
32, HS-grad, 9, White, <=50K
60, 11th, 7, Black, <=50K
18, 12th, 8, White, <=50K
36, Bachelors, 13, Black, <=50K
26, Bachelors, 13, White, <=50K
24, HS-grad, 9, White, <=50K
90, HS-grad, 9, White, <=50K
20, Some-college, 10, White, <=50K
27, Bachelors, 13, White, <=50K
58, Bachelors, 13, White, <=50K
37, Masters, 14, White, >50K
65, HS-grad, 9, White, <=50K
28, HS-grad, 9, White, <=50K
36, Bachelors, 13, White, <=50K
45, HS-grad, 9, White, >50K
23, HS-grad, 9, White, <=50K
69, HS-grad, 9, White, <=50K
58, HS-grad, 9, White, <=50K
22, HS-grad, 9, White, <=50K
58, Bachelors, 13, White, <=50K
53, Some-college, 10, White, >50K
44, HS-grad, 9, White, <=50K
31, 10th, 6, White, <=50K
46, Bachelors, 13, Other, <=50K
48, HS-grad, 9, White, <=50K
46, Some-college, 10, White, <=50K
43, 9th, 5, Black, <=50K
43, Some-college, 10, White, <=50K
17, 10th, 6, White, <=50K
20, Some-college, 10, White, <=50K
22, Some-college, 10, White, <=50K
19, Some-college, 10, White, <=50K
35, Some-college, 10, White, <=50K
29, Bachelors, 13, White, <=50K
18, Some-college, 10, White, <=50K
25, HS-grad, 9, White, <=50K
54, 10th, 6, White, <=50K
23, Some-college, 10, White, <=50K
36, 5th-6th, 3, Other, <=50K
26, HS-grad, 9, White, <=50K
25, HS-grad, 9, White, <=50K
46, 9th, 5, White, <=50K
41, Some-college, 10, White, <=50K
31, HS-grad, 9, White, <=50K
48, Masters, 14, White, >50K
52, Masters, 14, Black, <=50K
22, HS-grad, 9, White, <=50K
18, HS-grad, 9, White, <=50K
46, Some-college, 10, White, <=50K
34, Some-college, 10, White, <=50K
30, HS-grad, 9, Amer-Indian-Eskimo, <=50K
31, 11th, 7, White, <=50K
21, HS-grad, 9, White, <=50K
41, HS-grad, 9, White, <=50K
45, Bachelors, 13, White, >50K
30, Bachelors, 13, White, <=50K
21, 9th, 5, White, <=50K
44, Some-college, 10, White, <=50K
54, 11th, 7, White, >50K
36, HS-grad, 9, White, >50K
50, Bachelors, 13, White, >50K
26, Bachelors, 13, Black, <=50K
47, Prof-school, 15, White, <=50K
36, HS-grad, 9, White, <=50K
32, Some-college, 10, Amer-Indian-Eskimo, <=50K
21, 10th, 6, White, <=50K
30, HS-grad, 9, White, <=50K
34, HS-grad, 9, White, <=50K
51, HS-grad, 9, White, <=50K
55, 10th, 6, White, <=50K
43, Some-college, 10, White, <=50K
37, HS-grad, 9, Amer-Indian-Eskimo, <=50K
28, Some-college, 10, White, <=50K
39, Some-college, 10, White, <=50K
35, HS-grad, 9, White, <=50K
59, Masters, 14, White, <=50K
26, HS-grad, 9, White, <=50K
68, HS-grad, 9, White, <=50K
46, Prof-school, 15, White, >50K
21, HS-grad, 9, White, <=50K
23, Some-college, 10, White, <=50K
17, 10th, 6, White, <=50K
23, HS-grad, 9, White, <=50K
34, HS-grad, 9, White, <=50K
33, Assoc-acdm, 12, White, <=50K
31, Assoc-acdm, 12, White, <=50K
31, Bachelors, 13, White, <=50K
56, HS-grad, 9, White, <=50K
21, HS-grad, 9, White, <=50K
45, HS-grad, 9, Asian-Pac-Islander, <=50K
41, Bachelors, 13, White, >50K
26, 10th, 6, White, <=50K
41, 11th, 7, White, <=50K
46, Masters, 14, White, >50K
47, HS-grad, 9, Asian-Pac-Islander, <=50K
43, Prof-school, 15, White, >50K
35, HS-grad, 9, White, <=50K
44, HS-grad, 9, White, <=50K
58, Bachelors, 13, White, >50K
25, Assoc-acdm, 12, White, <=50K
44, Assoc-voc, 11, White, <=50K
57, Some-college, 10, White, <=50K
24, Some-college, 10, White, <=50K
38, Bachelors, 13, White, <=50K
33, 7th-8th, 4, White, <=50K
25, Some-college, 10, White, <=50K
33, HS-grad, 9, White, >50K
50, Some-college, 10, White, >50K
35, HS-grad, 9, White, >50K
36, Bachelors, 13, White, >50K
27, Some-college, 10, White, <=50K
22, Assoc-voc, 11, White, <=50K
30, HS-grad, 9, White, <=50K
90, Masters, 14, White, <=50K
39, HS-grad, 9, Black, <=50K
34, Bachelors, 13, White, <=50K
39, Bachelors, 13, White, >50K
19, Some-college, 10, White, <=50K
19, 10th, 6, White, <=50K
29, HS-grad, 9, White, <=50K
66, Assoc-acdm, 12, White, <=50K
38, Some-college, 10, White, <=50K
44, 5th-6th, 3, White, <=50K
34, 7th-8th, 4, White, <=50K
35, Assoc-acdm, 12, White, <=50K
29, Bachelors, 13, White, <=50K
22, HS-grad, 9, Black, <=50K
33, Some-college, 10, White, <=50K
73, Assoc-voc, 11, White, >50K
35, Some-college, 10, White, <=50K
41, HS-grad, 9, White, <=50K
27, Some-college, 10, White, <=50K
25, HS-grad, 9, White, <=50K
47, Bachelors, 13, White, >50K
36, Bachelors, 13, White, >50K
36, 1st-4th, 2, White, <=50K
25, HS-grad, 9, White, <=50K
37, 11th, 7, White, <=50K
26, Bachelors, 13, White, <=50K
53, Some-college, 10, White, <=50K
36, Masters, 14, White, <=50K
30, Bachelors, 13, White, >50K
53, Some-college, 10, White, <=50K
37, HS-grad, 9, White, <=50K
41, HS-grad, 9, White, <=50K
53, Bachelors, 13, White, <=50K
23, Some-college, 10, White, <=50K
28, HS-grad, 9, White, <=50K
53, 10th, 6, White, <=50K
32, HS-grad, 9, White, >50K
33, Bachelors, 13, White, <=50K
27, HS-grad, 9, Black, <=50K
52, Assoc-voc, 11, White, >50K
31, Some-college, 10, White, <=50K
27, Assoc-acdm, 12, White, >50K
44, HS-grad, 9, White, <=50K
37, Masters, 14, White, <=50K
39, HS-grad, 9, White, <=50K
18, 12th, 8, Black, <=50K
42, HS-grad, 9, White, >50K
49, Bachelors, 13, White, >50K
35, HS-grad, 9, Black, <=50K
43, HS-grad, 9, Asian-Pac-Islander, <=50K
43, Prof-school, 15, White, >50K
31, Some-college, 10, White, >50K
27, Bachelors, 13, White, <=50K
46, Some-college, 10, White, <=50K
54, HS-grad, 9, White, <=50K
37, Some-college, 10, Black, >50K
53, Some-college, 10, White, >50K
26, Some-college, 10, Asian-Pac-Islander, <=50K
59, Prof-school, 15, White, >50K
36, Some-college, 10, Black, <=50K
32, HS-grad, 9, White, >50K
53, Masters, 14, White, >50K
26, HS-grad, 9, Black, <=50K
35, HS-grad, 9, White, >50K
48, HS-grad, 9, Asian-Pac-Islander, <=50K
30, Some-college, 10, Black, <=50K
38, 12th, 8, White, >50K
58, HS-grad, 9, White, >50K
44, HS-grad, 9, Other, <=50K
30, Assoc-voc, 11, White, <=50K
68, HS-grad, 9, White, <=50K
26, Bachelors, 13, Black, <=50K
26, Bachelors, 13, White, <=50K
41, 1st-4th, 2, White, <=50K
43, Bachelors, 13, Asian-Pac-Islander, >50K
48, Bachelors, 13, White, <=50K
55, HS-grad, 9, White, <=50K
50, Some-college, 10, Asian-Pac-Islander, <=50K
41, 11th, 7, White, >50K
52, HS-grad, 9, White, <=50K
24, HS-grad, 9, White, <=50K
31, HS-grad, 9, White, >50K
54, Assoc-voc, 11, White, >50K
31, Masters, 14, White, <=50K
31, Bachelors, 13, White, >50K
47, HS-grad, 9, White, >50K
40, Assoc-voc, 11, White, >50K
46, Some-college, 10, White, <=50K
45, HS-grad, 9, White, <=50K
39, 10th, 6, White, <=50K
34, Some-college, 10, White, <=50K
48, Some-college, 10, White, >50K
19, Some-college, 10, White, <=50K
56, Some-college, 10, White, <=50K
47, HS-grad, 9, Other, <=50K
35, Some-college, 10, White, >50K
25, Some-college, 10, White, <=50K
43, Bachelors, 13, White, <=50K
59, Bachelors, 13, White, >50K
66, 7th-8th, 4, White, <=50K
63, 7th-8th, 4, White, >50K
32, Some-college, 10, White, <=50K
58, Bachelors, 13, White, <=50K
43, Assoc-voc, 11, White, >50K
27, HS-grad, 9, White, <=50K
21, 12th, 8, White, <=50K
44, Some-college, 10, White, >50K
40, HS-grad, 9, White, <=50K
65, HS-grad, 9, White, <=50K
50, Some-college, 10, White, >50K
18, HS-grad, 9, White, <=50K
51, Masters, 14, White, >50K
44, Some-college, 10, Black, <=50K
20, Some-college, 10, White, <=50K
29, Assoc-voc, 11, White, <=50K
50, Assoc-voc, 11, White, >50K
50, HS-grad, 9, White, >50K
43, 10th, 6, White, <=50K
23, Bachelors, 13, White, <=50K
41, HS-grad, 9, White, <=50K
30, Some-college, 10, White, <=50K
58, Bachelors, 13, White, <=50K
50, Assoc-voc, 11, White, <=50K
37, Bachelors, 13, White, >50K
21, HS-grad, 9, White, <=50K
33, HS-grad, 9, White, <=50K
52, Some-college, 10, White, <=50K
47, HS-grad, 9, White, <=50K
45, Bachelors, 13, White, >50K
34, Some-college, 10, White, >50K
39, Some-college, 10, White, >50K
31, Some-college, 10, White, <=50K
19, Some-college, 10, White, <=50K
45, Some-college, 10, White, <=50K
45, Assoc-voc, 11, White, <=50K
34, HS-grad, 9, White, <=50K
27, 11th, 7, Asian-Pac-Islander, <=50K
37, HS-grad, 9, White, <=50K
20, HS-grad, 9, Black, <=50K
32, Bachelors, 13, White, >50K
24, 1st-4th, 2, White, <=50K
39, HS-grad, 9, White, <=50K
18, Some-college, 10, White, <=50K
62, Some-college, 10, White, <=50K
24, Bachelors, 13, White, <=50K
37, HS-grad, 9, White, <=50K
46, Bachelors, 13, White, <=50K
44, HS-grad, 9, White, <=50K
53, HS-grad, 9, White, >50K
25, Bachelors, 13, White, <=50K
44, Prof-school, 15, White, <=50K
24, Bachelors, 13, White, <=50K
61, HS-grad, 9, White, <=50K
45, Masters, 14, White, <=50K
33, Some-college, 10, White, <=50K
48, Bachelors, 13, White, >50K
26, HS-grad, 9, Amer-Indian-Eskimo, <=50K
40, HS-grad, 9, Black, <=50K
68, Bachelors, 13, White, >50K
24, HS-grad, 9, White, <=50K
25, Bachelors, 13, White, <=50K
31, Bachelors, 13, White, <=50K
55, Some-college, 10, White, <=50K
46, Assoc-acdm, 12, White, <=50K
58, Bachelors, 13, White, <=50K
56, HS-grad, 9, White, <=50K
45, Bachelors, 13, White, >50K
24, Bachelors, 13, White, >50K
35, HS-grad, 9, Asian-Pac-Islander, <=50K
51, HS-grad, 9, White, >50K
47, Prof-school, 15, White, >50K
17, 11th, 7, White, <=50K
21, 10th, 6, Black, <=50K
45, Bachelors, 13, White, >50K
42, HS-grad, 9, White, >50K
56, 12th, 8, Black, <=50K
39, HS-grad, 9, White, <=50K
31, 7th-8th, 4, Other, <=50K
20, Some-college, 10, White, <=50K
65, 5th-6th, 3, White, <=50K
44, Some-college, 10, White, <=50K
33, HS-grad, 9, White, <=50K
25, Bachelors, 13, White, >50K
38, HS-grad, 9, White, <=50K
31, 10th, 6, White, <=50K
33, Bachelors, 13, White, <=50K
49, HS-grad, 9, White, <=50K
28, HS-grad, 9, White, <=50K
29, HS-grad, 9, White, <=50K
23, Assoc-voc, 11, White, <=50K
37, Bachelors, 13, White, >50K
52, Some-college, 10, White, >50K
27, HS-grad, 9, White, <=50K
47, Some-college, 10, White, >50K
21, HS-grad, 9, White, <=50K
41, Bachelors, 13, Asian-Pac-Islander, >50K
61, Some-college, 10, White, >50K
32, Bachelors, 13, Asian-Pac-Islander, >50K
21, Some-college, 10, White, <=50K
63, 12th, 8, White, >50K
34, Some-college, 10, White, <=50K
21, Assoc-acdm, 12, White, <=50K
44, HS-grad, 9, White, <=50K
26, Bachelors, 13, Asian-Pac-Islander, <=50K
36, Masters, 14, White, >50K
39, Bachelors, 13, White, >50K
52, HS-grad, 9, Asian-Pac-Islander, <=50K
44, Bachelors, 13, White, <=50K
42, HS-grad, 9, White, <=50K
60, HS-grad, 9, White, >50K
31, Bachelors, 13, White, <=50K
30, Some-college, 10, Black, <=50K
23, Some-college, 10, White, <=50K
81, 1st-4th, 2, White, <=50K
39, Bachelors, 13, Asian-Pac-Islander, <=50K
38, 10th, 6, Asian-Pac-Islander, <=50K
21, Some-college, 10, White, <=50K
28, HS-grad, 9, White, <=50K
34, Bachelors, 13, White, <=50K
47, HS-grad, 9, White, <=50K
36, HS-grad, 9, White, <=50K
27, HS-grad, 9, White, <=50K
56, Bachelors, 13, White, <=50K
57, HS-grad, 9, White, <=50K
42, Some-college, 10, White, <=50K
43, HS-grad, 9, White, <=50K
48, HS-grad, 9, White, <=50K
53, HS-grad, 9, White, <=50K
58, HS-grad, 9, White, <=50K
19, 12th, 8, White, <=50K
37, HS-grad, 9, White, >50K
41, Some-college, 10, White, <=50K
31, 7th-8th, 4, White, <=50K
31, Bachelors, 13, White, <=50K
53, HS-grad, 9, White, <=50K
19, Some-college, 10, White, <=50K
56, Doctorate, 16, White, >50K
55, Some-college, 10, White, >50K
51, 5th-6th, 3, White, <=50K
62, Some-college, 10, White, <=50K
43, Some-college, 10, White, >50K
45, 7th-8th, 4, Amer-Indian-Eskimo, <=50K
28, HS-grad, 9, White, <=50K
46, HS-grad, 9, White, >50K
62, Bachelors, 13, White, <=50K
57, HS-grad, 9, White, <=50K
60, Bachelors, 13, White, >50K
23, Some-college, 10, White, <=50K
47, Some-college, 10, White, >50K
21, Some-college, 10, White, <=50K
51, HS-grad, 9, White, <=50K
61, HS-grad, 9, White, <=50K
52, Bachelors, 13, White, >50K
76, Bachelors, 13, White, <=50K
24, Some-college, 10, White, <=50K
31, Bachelors, 13, White, <=50K
43, Bachelors, 13, White, >50K
58, Some-college, 10, Amer-Indian-Eskimo, <=50K
18, Some-college, 10, White, <=50K
19, 12th, 8, White, <=50K
44, Some-college, 10, White, <=50K
41, Some-college, 10, White, <=50K
21, Some-college, 10, Asian-Pac-Islander, <=50K
40, HS-grad, 9, Black, <=50K
25, Some-college, 10, White, <=50K
62, Doctorate, 16, White, <=50K
42, HS-grad, 9, White, <=50K
35, Assoc-voc, 11, White, <=50K
19, HS-grad, 9, White, <=50K
60, HS-grad, 9, White, <=50K
20, HS-grad, 9, Other, <=50K
23, Assoc-acdm, 12, White, <=50K
18, HS-grad, 9, White, <=50K
40, Some-college, 10, White, >50K
19, Some-college, 10, White, <=50K
51, HS-grad, 9, White, <=50K
41, Bachelors, 13, White, <=50K
18, 10th, 6, White, <=50K
41, Some-college, 10, Black, <=50K
27, Some-college, 10, White, <=50K
71, 1st-4th, 2, White, <=50K
25, 12th, 8, White, <=50K
73, HS-grad, 9, White, <=50K
45, Some-college, 10, White, <=50K
25, Some-college, 10, White, >50K
50, HS-grad, 9, White, <=50K
44, HS-grad, 9, White, <=50K
44, Assoc-voc, 11, White, <=50K
49, HS-grad, 9, White, >50K
